nombre,descripcion,precio,departamento,categoria,clave1,clave2,codigo_sat,disponible,destacado,temporada
CAPACILLO STD CITRUS RAYAS COLOR CUPS C/36pz,"Cups de capacitillo con relleno de citrón rayas, para presentar bebidas frescas y deliciosas en cualquier evento.",100.0,Capacillos,Papel,415-3159,070896831590,52151900,True,False,False
CAPACILLO STD BLANCO 100pz,"Capacillo en blanco, 100 unidades por pack, perfecto para decorar fiestas y eventos con un toque elegante y simple.",54.0,Capacillos,Papel,4-2309,7501553423092,52151907,True,False,False
CAPACILLO STD CORAZONES  100pz,"Capacillo estándar con corazones, ideal para decoraciones y festividades, de alta calidad y atractiva, por 100 unidades.",54.0,Capacillos,Papel,4-2321,7501553423214,52151907,True,False,False
CAPACILLO MED PLATA 50pz,"Capacillo med plata, cartulina de alta calidad para uso artístico y profesional en diferentes proyectos de repostería.",62.0,Capacillos,Papel,4-2723,7501553427236,52151907,True,False,False
CAPACILLO STD BALON SOCCER 100pz,"Bolsas de papel reutilizables para llevar capuccinos, perfectas para eventos deportivos de fútbol. (100 unidades por paquete)",54.0,Capacillos,Papel,4-2327,7501553423276,52151907,True,False,False
CAPACILLO STD FLORES PASTEL 100pz,"Capacillo estándar flores pastel en papel, ideal para decoraciones y regalos, 100 unidades por paquete.",54.0,Capacillos,Papel,4-2322,7501553427021,52151907,True,False,False
CAPACILLO STD COLORES ARCOIRIS 100pz,"Capacillo estándar en colores arcoiris, 100 unidades por paquete, ideal para artesanías y decoraciones.",54.0,Capacillos,Papel,4-2326,7501553423269,52151907,True,False,False
CAPACILLO STD VRDE/AZUL C 250pz,"Capacillo estándar en papel azul, ideal para escritura y dibujo, por 250 unidades al pack.",73.0,Capacillos,Papel,4-0618,7501553406187,52151907,True,False,False
CAPACILLO STD CAFE/PUNTOS ROJO MD 100pz,"CAPACILLO STD CAFE con puntos rojo, 100 unidades por paquete, ideal para ofertas y promociones en cafetería.",40.0,Capacillos,Papel,4-1019,7501553410191,52151907,True,False,False
CAPACILLO STD PUNTOS SUPER ROJO GD 100pz,"Cualidad garantizada con puntos super rojo, ideal para decorar y embellir papéleros y documentos.",40.0,Capacillos,Papel,4-1042,7501553410429,52151907,True,False,False
CAPACILLO STD PUNTOS VDE CLARO GD 100pz,"Capacillo estándar puntos, 100 unidades por paquete, ideal para decoración y regalos en eventos y ocasiones especiales.",40.0,Capacillos,Papel,4-1009,7501553410092,52151907,True,False,False
CAPACILLO STD POLKA DOT ROJO 100pz,"Capacillo estándar polka dot rojo, ideal para decorar y agregar un toque divertido a tus eventos y fiestas.",54.0,Capacillos,Papel,4-2702,7501553423221,52151907,True,False,False
CAPACILLO STD POLKA DOT VERDE 100pz,"Delicioso pastel de polka dottos en verde, perfecto para fiestas y ocasiones especiales, 100 piezas por pack.",54.0,Capacillos,Papel,4-2703,7501553427038,52151907,True,False,False
CAPACILLO JUMBO ROJO 500pz,"CAPACILLO JUMBO ROJO, papel de alta calidad para artesanos y diseñadores, ideal para proyectos gráficos y decorativos.",260.0,Capacillos,Papel,4-0903,7501553409034,52151907,True,False,False
CAPACILLO JUMBO NARANJA 500pz,"Capacillo Jumbo Naranja en forma de papel, delicioso y fácil de transportar para eventos y festividades.",260.0,Capacillos,Papel,4-1122,7501553411228,52151907,True,False,False
CAPACILLO JUMBO VERDE 500pz,"Capacillo jumbo verde, delicioso y versátil, perfecto para decorar y agregar sabor a tus alimentos y bebidas.",260.0,Capacillos,Papel,4-1061,7501553410610,52151907,True,False,False
CAPACILLO JUMBO MORADO 500pz,"Capacillo jumbo morado, dulce y jugoso, perfecto para decorar tortas y pasteles con un toque de color vibrante.",260.0,Capacillos,Papel,4-1120,7501553411204,52151907,True,False,False
MINI CAPACILLOS LOVE C/50pz,"Mini capacillitos amorosos con corteza de cartón reciclado, perfectos para decorar tus regalos y fiestas infantiles.",65.0,Capacillos,Papel,70896174062,70896174062,52151900,True,False,False
MINI CAPACILLOS CORAZON C/50pz,"""Capacillos corazón, caramelos dulces y pegajosos en forma de mini capybaras, ideal para niños y adultos con sobrepeso.""",65.0,Capacillos,Papel,70896116345,708961163345,52151900,True,False,False
CAPACILLO STD CORAZONES CON 24pz,"Capacillo Std Corazones con 24pz, divertidos y originales para decorar eventos, fiestas y reuniones con un toque de amor.",65.0,Capacillos,Papel,70896174055,70896174055,52151900,True,False,False
CAPACILLO STD SAN VALENTIN XOXO C/75pz,"Capacillo San Valentín con xoxo, un regalo dulce y original para amar y ser amado.",75.0,Capacillos,Papel,70896344434,70896344434,52151900,True,False,False
CAPACILLO STD MIX CORAZONES C/50pz,"Capacillo estándar mix corazones, papel higiénico de alta calidad, 50 unidades por caja, para un uso regular.",75.0,Capacillos,Papel,70896116451,70896116451,52151900,True,False,False
CAPACILLO STD ROSA CORAZONES CON 24pz,"Capacillo std rosa corazones con 24pz, decoración personalizable para fiestas y eventos, papel colorido brillante.",75.0,Capacillos,Papel,70896155429,70896155429,52151900,True,False,False
CAPACILLO STD ROSA DORADO CON 24pz,"Capacillo estándar rosa dorado con 24 piezas, ideal para decoraciones y fiestas.",75.0,Capacillos,Papel,70896107527,70896107527,52151900,True,False,False
MINI CAPACILLO SANTA CLAUS CON 100pz,"Pequeños capacillos de Santa Claus, perfectos para decorar y regalar en paquetes de 100 unidades de papel.",70.0,Capacillos,Papel,70896044839,70896044839,52151900,True,False,False
CAPACILLO CLASICO STD CON 75pz,"Capacillo Clásico estándar con 75 piezas, ideal para decorar y personalizar eventos y ocasiones especiales.",65.0,Capacillos,Papel,70896164476,70896164476,52151900,True,False,False
CAPACILLO STD NAVIDAD CON 125pz,"Capacillo std navidad con 125pz, papel especial para decorar y regalar durante la temporada de fiestas navideñas.",85.0,Capacillos,Papel,190352301412,190352301412,52151900,True,False,False
CAPACILLO STD AMARILLO PASTEL 100pz,"Capacillo estandarizado amarillo pastel, ideal para artesanías y decoraciones, disponible en paquetes de 100 unidades.",54.0,Capacillos,Papel,4-3107,7501553431073,52151907,True,False,False
CAPACILLO STD HALLOWEEN CON 150pz,"Capacillo estándar Halloween con 150 piezas, ideal para decorar fiestas temáticas y crear ambientes inolvidables.",165.0,Capacillos,Papel,191010491,070896160959,52151900,True,False,False
CAPACILLO CAFE NUM 72 1000pz,"Capacillo cafe num 72, reposteria de alta calidad en papel, ideal para decorar y regalar, por 1000 unidades.",110.0,Capacillos,Papel,CAP72CAFE,CAP72CAFE,14111525,True,False,False
CAPACILLO MED ORO 500pz,"Capacillo medo oro, dulce y cremoso en papel fina, ideal para decorar y regalar.",125.0,Capacillos,Papel,4-2728,7501553427281,52151907,True,False,False
CAPACILLO MED ORO 40pz,"Excelente opción para decorar con elegancia, el Capacillo Medio de Oro (40 unidades) es un accesorio divertido y práctico.",55.0,Capacillos,Papel,HGCAP00281,HGCAP00281,52151907,True,False,False
CAPACILLO STD MENTA 100pz,"No, parece que hay un error en la categoría del producto. Si es realmente una repostería, aquí tienes una descripción breve:

 CAPACILLO STD MENTA 100pz: Delicioso capas de menta y chocolate para deleite inolvidable en cualquier momento.",54.0,Capacillos,Papel,4-3111,7501553431110,52151907,True,False,False
CAPACILLO STD NARANJA 100pz,"CAPACILLOS STANDARDS NARANJA, papel de alta calidad con textura agradable para uso en repostería y decoración.",54.0,Capacillos,Papel,4-3101,7501553431011,52151907,True,False,False
CAPACILLO STD AMARILLO 100pz,"""Capacillo estándar amarillo, ideal para escribir con precisión, 100 unidades por pack, de alta calidad y duradero.""",54.0,Capacillos,Papel,4-3100,7501553431004,52151907,True,False,False
CAPACILLO MED NEGRO 50pz,"Capacillo med negro en papel, para decorar y agregar un toque personalizado a tus eventos y ocasiones especiales.",62.0,Capacillos,Papel,4-2741,7501553427410,52151907,True,False,False
CAPACILLO STD XOXO C/75pz,"Capacillo Standar XOXO, papel especial para artesanías y propiedades, resistente y versátil para diversas técnicas de modelado.",67.0,Capacillos,Papel,41500446,070896107565,52151900,True,False,False
MINI CAPACILLOS CORAZONES C/100pz,"Mini capillitas corazones de chocolate y caramelo en papel recubiertas, ideal para regalos o ocasiones especiales.",80.0,Capacillos,Papel,415-0-0615,070896155559,52151900,True,False,False
CAPACILLO STD TUBO SAN VALENTIN C/150pz,"Capacillo estándar tubo San Valentín, ideal para decoraciones y festividades, de alta calidad y asequible.",186.0,Capacillos,Papel,41500186,070896059833,52151900,True,False,False
CAPACILLO WILTON SAN VALENTIN 50pz,"Capacillo Wilton San Valentín, dulces personalizados con forma de corazón, para regalar con estilo y emotividad.",65.0,Capacillos,Papel,HGCAP0033,HGCAP0033,52151900,True,False,False
MOLDE PAPEL TARTA 23X4CM,"Molde de papel tartar, perfecto para hornear tarta de manera rápida y fácil en tu hogar.",28.0,Moldes,Papel,HGCAP0023,HGCAP0023,52151900,True,False,False
MOLDE PAPEL AIR FRYER 10PZ,"Molde de papel para aire fryer, fácil de usar y limpio, perfecto para hornear alimentos sin grasas extrañas.",50.0,Moldes,Papel,X003CJLOVZ,X003CJLOVZ,52151900,True,False,False
HOJA DE ARROZ TAMAÑO CARTA GRUESA 1PZ,"Arroz carta grueso en hoja de pasta, ideal para decorar y escribir con un toque tradicionalista y artesanal.",15.0,Insumos,Papel,HOAR02,HOAR02,50192300,True,False,False
KIT DEC ARBOL Y COPO 36 PIEZAS,"Kit de decos para árboles y copos con 36 piezas, perfecto para decorar cualquier espacio con un toque festivo.",50.0,Decoracion,Papel,415-1293,070896512932,60111410,True,False,False
MARIPOSAS PAPEL 5PZ,"Galletas Mariosas de papel dulces y pegajosas, perfectas para niños pequeños que buscan diversión y sorpresa en cada mordisco.",60.0,Decoracion,Papel,HGACR0010,HGACR0010,60111410,True,False,False
MARIPOSAS PAPEL 5PZ DELUX,"Mariaposas delux, papel para decorar y crear, 5pack con diseños coloridos y elegantes para eventos y fiestas.",70.0,Decoracion,Papel,HGACR0039,HGACR0039,60111410,True,False,False
TARJETAS VARIAS,"""Tarjetas variadas de papel para decoración, regalos y ocasiones especiales, con diseños únicos y creativos.""",22.0,Decoracion,Papel,HGDEC001,HGDEC001,60111300,True,False,False
Caja 36 rollos papel para hornear 30x6mt,"""Rollos de papel para hornear de alta calidad, perfectos para hornear y decorar tarta, pastel y otros postres.""",1815.0,Desechables,Papel,75022767169971,75022767169971,50181709,True,False,False
Papel en rollo para hornear 30x6mt,"Papel en rollo para hornear, 30x6m, ideal para hornear y decorar pastelerías de manera eficiente y profesional.",60.0,Desechables,Papel,7502276716997,7502276716997,50181709,True,False,False
PAPEL ESTRELLA (45 GRS- 1000 HOJAS),"""Paquete de papel estrella de alta calidad, perfecto para artículos decorativos, cartas y otros propósitos creativos."" (15 palabras)",5627.0,Desechables,Papel,P_ESTRELLA,P_ESTRELLA,14121804,True,False,False
PAPEL ESTRELLA 5 PLIEGOS,"""Bellas hojas de papel estrella, de 5 plegaduras, perfectas para decorar y regalar, ideal para cualquier ocasión especial.""",30.0,Desechables,Papel,451353,451353,60121500,True,False,False
PAPEL BOLSA KRAFT # 2 PAQ 100 PZ,"Papel bolsa kraft de alta calidad, resistente y versátil para almacenamiento y envases, disponible en paquete de 100 unidades.",40.0,Bolsas,Papel,HGB00006,HGB00006,24111502,True,False,False
PAPEL BOLSA KRAFT # 3 PAQ 100PZ,"Bolsas de papel kraft de alta calidad, resistente y reciclable, ideal para almacenamiento y embalaje de productos.",47.0,Bolsas,Papel,HGB00007,HGB00007,24111502,True,False,False
PAPEL BOLSA KRAFT # 4 PAQ 100PZ,"""Kraft Paper Bola de Repostería, resistente y flexible, ideal para decorar postres y bolos de manera segura.""",53.0,Bolsas,Papel,HGB00008,HGB00008,24111502,True,False,False
PAPEL BOLSA KRAFT # 5 PAQ 100PZ,"Kraft papel bolsa de #5, perfecto para envolver y proteger tu mercancía con un acabado natural y duradero.",66.0,Bolsas,Papel,HGB00009,HGB00009,24111502,True,False,False
PAPEL BOLSA KRAFT # 6 PAQ 100 PZ,"Bolsas de papel Kraft de 100 unidades, ideal para envolver y protector de objetos, asequible y de alta calidad.",66.0,Bolsas,Papel,HGB00010,HGB00010,24111502,True,False,False
WATER PAPER 15PZ,"""Válvula de azúcar biológica sin gluten, ideal para bebidas saludables y reposterías con características nutricionales.""",105.0,Insumos,Papel,7502223773134,7502223773134,50221100,True,False,False
PAPEL FLASH 50PZ,"Papel Flash: papel de alta calidad, duradero y resistente, ideal para oficinas, proyectos artísticos y más.",750.0,Insumos,Papel,7508715255499,7508715255499,50192300,True,False,False
PAPEL FLASH 1PZ,"""Papel flash de alta calidad, ideal para decorar y embalar con estilo, disponible en una variedad de tamaños.""",25.0,Insumos,Papel,7508715255498,7508715255498,50192300,True,False,False
HOJA DE ARROZ TAMAÑO CARTA GROSOR DELGADA 100 PZ,"Hoja de arroz de alta calidad, tamaño carta grosor delgada, ideal para diseño y decoración en reposterías. (100 unidades)",730.0,Insumos,Papel,750639476171 6,7506394761716,50192300,True,False,False
HOJA DE ARROZ TAMAÑO CARTA DELGADA 1PZ,"Hoja de arroz carta delgada, ideal para dibujos y notas, tamaño A4, por persona.",15.0,Insumos,Papel,HOAR03,HOAR03,50192300,True,False,False
HOJA DE ARROZ TAMAÑO CARTA GROSOR MEDIO 100 PZ,"Papel de hoja de arroz en cartografía, ideal para dibujar y escribir, con grosor medio y 100 páginas.",560.0,Insumos,Papel,7506394773481,7506394773481,50192300,True,False,False
HOJA DE ARROZ TAMAÑO CARTA GROSOR MEDIO 1PZ,"Hoja de arroz de tamaño carta grueso, ideal para escritura y dibujos, por solo $X pesos.",12.0,Insumos,Papel,HOAR04,HOAR04,50192300,True,False,False
WATER PAPER 10PZ,Buenos proveedores al portador con un paquete de papel de escritura compacto y económico para todos los días.,85.0,Insumos,Papel,7506394779629,7506394779629,50192300,True,False,False
WATER PAPER 1PZ,"""Vaporizado en agua, el papel de repostería 1pz se disfruta sin calor.""",10.0,Insumos,Papel,7506394779630,7506394779630,50192300,True,False,False
OBLEA IMPRESA VARIOS,"""Oblea impresas variadas, delicioso sabor y textura crujiente, perfectas para disfrutar en cualquier momento del día.""",50.0,Insumos,Papel,HG12844,HG12844,50192300,True,False,False
CAPACILLO #69 BLANCO MANTECADAS 10000PZ,"Capolos blanques y mantecados de calidad, perfectos para decorar cualquier evento o ocasión especial con un toque elegante.",2854.0,INIX,Papel,CAP69BCO,CAP69BCO,31401600,True,False,False
CAPACILLO #72 BLANCO MANTECADAS 10000PZ,"Capacillo blanco mantecado en 10.000 unidades por paquete, ideal para decorar y agregar sabor a tus eventos y festividades.",1298.0,INIX,Papel,CAP72BCO,CAP72BCO,31401600,True,False,False
CAPACILLO #74 BLANCO MANTECADAS 10000PZ,"Disfruta de deliciosas mantecadas blancas, fabricadas con cuidado y calidad, en una presentación de 10.000 unidades.",2196.0,INIX,Papel,CAP74BCO,CAP74BCO,31401600,True,False,False
PAPEL P/HORNEAR INIX 42X62 CM,"Papel Horneado Inix, 42x62 cm, para decorar y agregar un toque de elegancia a cualquier evento o celebración.",2455.0,INIX,Papel,PH-42X62,PH/42X62,52151907,True,False,False
CAPACILLO #69 BLANCO MANTECADAS 500PZ,"Capacillo blanco mantecadas, delicado y refrescante, perfecto para sorprender a tus seres queridos en cualquier momento.",82.0,INIX,Papel,HGCAP69BCO,HGCAP69BCO,31401600,True,False,False
CAPACILLO #72 BLANCO MANTECADAS 500PZ,"Excelente opción para regalos, ofertas y promociones, capacidad blanca y mantecadas de papel a 500 unidades.",110.0,INIX,Papel,HGCAP72BCO,HGCAP72BCO,31401600,True,False,False
CAPACILLO #74 BLANCO MANTECADAS 400 PZ,"""Capacillo blanco mantecadas de 400 unidades, perfectas para decorar y agregar un toque especial a tus eventos y ocasiones.""",94.0,INIX,Papel,HGCAP74BCO,HGCAP74BCO,31401600,True,False,False
PAPEL P/HORNEAR INIX 42X62 CM C/10 HOJAS,"Papel horneado de alta calidad, ideal para impresión en hogar, disponible en formatos personalizables y con 10 hojas por metro cuadrado.",30.0,INIX,Papel,HGPH-42X62,HGPH/42X62,52151907,True,False,False
JOY&WOO MATE,"""Adelgazante bocadillo de chocolate con núcleo de caramelo, decorado con detalles de joyería para complementar cualquier pastel.""",150.0,Pastel,Cake Topper,HGTOPPER13,HGTOPPER13,60111410,True,False,False
JOY&WOO BRILLO,"Adornar tu pastel con Joy&Woo Brillo, una joya brillante y festiva que agrega un toque especial a cualquier ocasión.",200.0,Pastel,Cake Topper,HGTOPPER14,HGTOPPER14,60111410,True,False,False
