nombre,descripcion,precio,departamento,categoria,clave1,clave2,codigo_sat,disponible,destacado,temporada
DUYA 852/2D FLOR GD,DUYA 852/2D FLOR GD,40.0,Decoracion,Duyas,DA852,DA852,48101817,True,False,False
DUYA 854/2C ESTELLA CERRADA MD,DUYA 854/2C ESTELLA CERRADA MD,35.0,Decoracion,Duyas,DA854,DA854,48101817,True,False,False
DUYA 855 (1B) ESTRELLA GD,DUYA 855 (1B) ESTRELLA GD,50.0,Decoracion,Duyas,DA855,DA855,48101817,True,False,False
DUYA 856/1C FLOR MD,DUYA 856/1C FLOR MD,35.0,Decoracion,Duyas,DA856,DA856,48101817,True,False,False
DUYA 868/8FT ESTRELLA MD,DUYA 868/8FT ESTRELLA MD,40.0,Decoracion,Duyas,DA868,DA868,48101817,True,False,False
DUYA 869/9FT ESTRELLA ABIERTA GD,DUYA 869/9FT ESTRELLA ABIERTA GD,40.0,Decoracion,Duyas,DA869,DA869,48101817,True,False,False
DUYA 880 SAINT HONORE GD,DUYA 880 SAINT HONORE GD,45.0,Decoracion,Duyas,DA880,DA880,48101817,True,False,False
DUYA 885 FLOR MD,DUYA 885 FLOR MD,35.0,Decoracion,Duyas,DA885,DA885,48101817,True,False,False
DUYA 897/1D CONCHA GD,DUYA 897/1D CONCHA GD,40.0,Decoracion,Duyas,DA897,DA897,48101817,True,False,False
DUYA 898 CONCHA GD,DUYA 898 CONCHA GD,45.0,Decoracion,Duyas,DA898,DA898,48101817,True,False,False
DUYA 230 P/RELLENO GD,DUYA 230 P/RELLENO GD,45.0,Decoracion,Duyas,DA230,DA230,48101817,True,False,False
DUYA 789 P/GLASS XG,DUYA 789 P/GLASS XG,125.0,Decoracion,Duyas,DA789,DA789,48101817,True,False,False
CLAVO DEL NO. 7,CLAVO DEL NO. 7,25.0,Decoracion,Duyas,FN7,FN 7,48101817,True,False,False
CLAVO DEL NO. 9,CLAVO DEL NO. 9,24.0,Decoracion,Duyas,FN9,FN 9,48101817,True,False,False
DUYA 4 PUNTO/TALLO,DUYA 4 PUNTO/TALLO,25.0,Decoracion,Duyas,DA4,DA4,48101817,True,False,False
DUYA 52 HOJA MD,DUYA 52 HOJA MD,40.0,Decoracion,Duyas,DA352,DA352,48101817,True,False,False
JGO DECORACION DUYAS BOLSA,JGO DECORACION DUYAS BOLSA,78.0,Decoracion,Duyas,TOL000856,4895217106883,48101817,True,False,False
DUYA 1,DUYA 1,30.0,Decoracion,Duyas,15018,15018,50192300,True,False,False
CLAVOS BLANCO CHERRY,CLAVOS BLANCO CHERRY,55.0,Decoracion,Duyas,138,138,48101817,True,False,False
JUEGO DUYAS 25PZ,JUEGO DUYAS 25PZ,130.0,Decoracion,Duyas,666661680283,666661680283,48101817,True,False,False
JUEGO DUYAS 6PZ,JUEGO DUYAS 6PZ,35.0,Decoracion,Duyas,666661680297,666661680297,48101817,True,False,False
JUEGO DUYAS 30PZ,JUEGO DUYAS 30PZ,150.0,Decoracion,Duyas,666661680282,666661680282,48101817,True,False,False
DUYA 3 PUNTO/TALLO CH,DUYA 3 PUNTO/TALLO CH,22.0,Decoracion,Duyas,DA3,DA3,48101817,True,False,False
DUYA 5 LINEA/PUNTO CH,DUYA 5 LINEA/PUNTO CH,18.0,Decoracion,Duyas,DA5,DA5,48101817,True,False,False
DUYA 6 LINEA/PUNTO CH,DUYA 6 LINEA/PUNTO CH,18.0,Decoracion,Duyas,DA6,DA6,48101817,True,False,False
DUYA 23 ESTRELLA CH,DUYA 23 ESTRELLA CH,18.0,Decoracion,Duyas,DA23,DA23,48101817,True,False,False
CLAVO BLANCO CHERRY,CLAVO BLANCO CHERRY,58.0,Decoracion,Duyas,138,DTEM138,52151600,True,False,False
CLAVO 13,CLAVO 13,28.0,Decoracion,Duyas,720913,720913,52151600,True,False,False
DUYA 102 PETALO CH,DUYA 102 PETALO CH,18.0,Decoracion,Duyas,DA102,DA102,48101817,True,False,False
JGO DUYAS 9PZ,JGO DUYAS 9PZ,60.0,Decoracion,Duyas,ARDYA01,ARDYA01,50192300,True,False,False
JGO DECORACION TIJERAS CLAVO DUYAS 10 pz,JGO DECORACION TIJERAS CLAVO DUYAS 10 pz,100.0,Decoracion,Duyas,TOL000966,4895217109822,48101817,True,False,False
JGO DECORACION TIJERAS ESPATULA DUYA10pz,JGO DECORACION TIJERAS ESPATULA DUYA10pz,110.0,Decoracion,Duyas,TOL000968,4895217109846,48101817,True,False,False
DUYA 231 RELLENO,DUYA 231 RELLENO,45.0,Decoracion,Duyas,DA231,DA231,48101817,True,False,False
JGO DECORACION TIJERAS ESPATULA DUYA 10pz,JGO DECORACION TIJERAS ESPATULA DUYA 10pz,110.0,Decoracion,Duyas,TOL00000006,4897080495507,48101817,True,False,False
DUYA 2 WILTON PUNTO CH,DUYA 2 WILTON PUNTO CH,40.0,Decoracion,Duyas,DW2,DW2,48101800,True,False,False
JGO DECORACION 7 DUYAS 1 ACOPLADOR,JGO DECORACION 7 DUYAS 1 ACOPLADOR,63.0,Decoracion,Duyas,TOL000855,4895217106876,48101817,True,False,False
DUYA 6B WILTON,DUYA 6B WILTON,70.0,Decoracion,Duyas,70896046604,70896046604,52151600,True,False,False
DUYA 1 WILTON,DUYA 1 WILTON,45.0,Decoracion,Duyas,10070896042009,10070896042009,52151600,True,False,False
DUYA 2 WILTON,DUYA 2 WILTON,43.0,Decoracion,Duyas,10070896042016,10070896042016,52151600,True,False,False
DUYA 21 OZ,DUYA 21 OZ,28.0,Decoracion,Duyas,24021,24021,52151600,True,False,False
DUYA NO20 RUSA CHICA FLOR 8 PETALOS,DUYA NO20 RUSA CHICA FLOR 8 PETALOS,41.0,Decoracion,Duyas,24120,24120,52151600,True,False,False
DUYA 247 RUSA ATECO TULIPAN 5 PETALOS RASGADOS,DUYA 247 RUSA ATECO TULIPAN 5 PETALOS RASGADOS,60.0,Decoracion,Duyas,2471,2471,52151600,True,False,False
DUYA 1M OZ,DUYA 1M OZ,52.0,Decoracion,Duyas,240210,240210,52151600,True,False,False
DUYA 1S OZ,DUYA 1S OZ,38.0,Decoracion,Duyas,240-1019,240-1019,52151600,True,False,False
DUYA 1 OZ,DUYA 1 OZ,32.0,Decoracion,Duyas,240-1,240-1,52151600,True,False,False
DUYA 2 OZ,DUYA 2 OZ,32.0,Decoracion,Duyas,240-2,240-2,52151600,True,False,False
DUYA 3 OZ,DUYA 3 OZ,32.0,Decoracion,Duyas,240-3,240-3,52151600,True,False,False
DUYA 12 OZ,DUYA 12 OZ,32.0,Decoracion,Duyas,240-12,240-12,52151600,True,False,False
DUYA 2A OZ,DUYA 2A OZ,52.0,Decoracion,Duyas,240-2001,240-2001,52151600,True,False,False
DUYA 1A OZ,DUYA 1A OZ,36.0,Decoracion,Duyas,240-1001,240-1001,52151600,True,False,False
DUYA 16 OZ,DUYA 16 OZ,32.0,Decoracion,Duyas,240-16,240-16,52151600,True,False,False
DUYA 1E OZ,DUYA 1E OZ,56.0,Decoracion,Duyas,240-1005,240-1005,52151600,True,False,False
DUYA SAINT HONORE 1,DUYA SAINT HONORE 1,45.0,Decoracion,Duyas,240-686,240-686,52151600,True,False,False
DUYA SAINT HONORE 2,DUYA SAINT HONORE 2,45.0,Decoracion,Duyas,240-580,240-580,52151600,True,False,False
DUYA 4B OZ,DUYA 4B OZ,51.0,Decoracion,Duyas,240-4400,240-4400,52151600,True,False,False
DUYA 20 OZ,DUYA 20 OZ,32.0,Decoracion,Duyas,240-20,240-20,52151600,True,False,False
DUYA 22 OZ,DUYA 22 OZ,32.0,Decoracion,Duyas,240-22,240-22,52151600,True,False,False
DUYA 6B OZ,DUYA 6B OZ,52.0,Decoracion,Duyas,240-6600,240-6600,52151600,True,False,False
DUYA 7 TALLO,DUYA 7 TALLO,18.0,Decoracion,Duyas,DA7,DA7,48101817,True,False,False
BASE MONOPORCION DORADA 10.2X5.3CM 50PZ,BASE MONOPORCION DORADA 10.2X5.3CM 50PZ,94.0,Pastel,Bases,4-2550,4-2550,24112500,True,False,False
BASE MONOPORCION DORADA 10.2X5.3CM 10PZ,BASE MONOPORCION DORADA 10.2X5.3CM 10PZ,25.0,Pastel,Bases,7501553425508,7501553425508,24112500,True,False,False
BASE MONOPORCION DORADA 9.1X8.4CM 50PZ,BASE MONOPORCION DORADA 9.1X8.4CM 50PZ,94.0,Pastel,Bases,4-2570,4-2570,24112500,True,False,False
BASE MONOPORCION DORADA 9.1X8.4CM 10PZ,BASE MONOPORCION DORADA 9.1X8.4CM 10PZ,25.0,Pastel,Bases,7501553425706,7501553425706,24112500,True,False,False
BASE GIRATORIA GALLETAS CHERRY,BASE GIRATORIA GALLETAS CHERRY,95.0,Herramientas,Bases giratorias,666661680363,666661680363,48101817,True,False,False
BASE MONOPORCION PLATA Ø9CM 50PZ,BASE MONOPORCION PLATA Ø9CM 50PZ,94.0,Pastel,Bases,4-2559,4-2559,24112500,True,False,False
PLATO CARTON DORADO MONOP Ø9cm 25pz,PLATO CARTON DORADO MONOP Ø9cm 25pz,51.0,Pastel,Bases,DPB000220,4895217121312,52151502,True,False,False
PLATO CARTON DORADO MONOP 13x13cm 25pz,PLATO CARTON DORADO MONOP 13x13cm 25pz,51.0,Pastel,Bases,DPB000221,4895217121329,52151502,True,False,False
BOTELLA DISPENSADORA PLAST BLANCA 6oz,BOTELLA DISPENSADORA PLAST BLANCA 6oz,22.0,Herramientas,Dispensador,COT000457,4895217116592,52152000,True,False,False
BOTELLA DISPENSADORA PLAST BLANCA 10oz,BOTELLA DISPENSADORA PLAST BLANCA 10oz,26.0,Herramientas,Dispensador,COT000458,4895217116608,52152000,True,False,False
BOTELLA DISPENSADORA PLAST BLANCA 18oz,BOTELLA DISPENSADORA PLAST BLANCA 18oz,50.0,Herramientas,Dispensador,COT000460,4895217116622,52152000,True,False,False
BOTELLA DISPENSADORA 8OZ,BOTELLA DISPENSADORA 8OZ,30.0,Herramientas,Dispensador,7362377378902,7362377378902,52152002,True,False,False
BOTELLA DISPENSADORA 12OZ,BOTELLA DISPENSADORA 12OZ,42.0,Herramientas,Dispensador,7503022510890,7503022510890,48101912,True,False,False
BOTELLA DISP PLAST BCA 6oz,BOTELLA DISP PLAST BCA 6oz,22.0,Herramientas,Dispensador,7362,4895217116592,52152000,True,False,False
BOTELLA TRANSPARENTE 16 OZ ARAVEN,BOTELLA TRANSPARENTE 16 OZ ARAVEN,65.0,Herramientas,Dispensador,TAB11663C,TAB11663C,52152000,True,False,False
DOSIFICADOR FINO 500ML ARAVEN,DOSIFICADOR FINO 500ML ARAVEN,75.0,Herramientas,Dispensador,ARA01381,ARA01381,52152000,True,False,False
DISPENSADOR TAPA VERDE 16 OZ,DISPENSADOR TAPA VERDE 16 OZ,150.0,Herramientas,Dispensador,VOL3316-13191,VOL3316-13191,52152000,True,False,False
BOTELLA DISPENSADORA 360ML DOBLE PUNTA,BOTELLA DISPENSADORA 360ML DOBLE PUNTA,45.0,Herramientas,Dispensador,8433801140385,8433801140385,52152002,True,False,False
BOTELLA DISP JUMBO TAVOLA 32oz,BOTELLA DISP JUMBO TAVOLA 32oz,45.0,Herramientas,Dispensador,8991733003920,8991733003920,24122001,True,False,False
BOTELLA DISP GRANDE TAVOLA 24oz,BOTELLA DISP GRANDE TAVOLA 24oz,35.0,Herramientas,Dispensador,8991733003890,8991733003890,24122001,True,False,False
BOTELLA DISP MEDIANA TAVOLA 16oz,BOTELLA DISP MEDIANA TAVOLA 16oz,32.0,Herramientas,Dispensador,8991733003876,8991733003876,24122001,True,False,False
BOTELLA DISP CHICA TAVOLA 8oz,BOTELLA DISP CHICA TAVOLA 8oz,25.0,Herramientas,Dispensador,8991733003807,8991733003807,24122001,True,False,False
BOTELLA DISP PLAST BCA13oz,BOTELLA DISP PLAST BCA13oz,45.0,Herramientas,Dispensador,COT000459,4895217116615,52152000,True,False,False
BOTELLA DISPENSADORA 3 BOQUILLAS BCA24oz,BOTELLA DISPENSADORA 3 BOQUILLAS BCA24oz,55.0,Herramientas,Dispensador,COT000473,4895217116752,52152000,True,False,False
BOTELLA DISP PLAST BCA 6oz,BOTELLA DISP PLAST BCA 6oz,22.0,Herramientas,Dispensador,7362,4895217116592,52152000,True,False,False
RACK ESPECIERO 7PZ,RACK ESPECIERO 7PZ,152.0,Accesorios,Dispensador,24-052,24-052,52151900,True,False,False
M COHETE,M COHETE,110.0,Accesorios,Dispensador,M2105-0348,M2105-0348,52151900,True,False,False
SEPARADOR DE CLARAS METATEX,SEPARADOR DE CLARAS METATEX,32.0,Herramientas,Plasticos,8002522510106,8002522510106,52151629,True,False,False
"JGO MOLDE PLAST EMPANADA Ø6.5,7.5,8.5cMOLDE 3 pz","JGO MOLDE PLAST EMPANADA Ø6.5,7.5,8.5cMOLDE 3 pz",52.0,Moldes,Plasticos,TOL000998,4895217110149,52151903,True,False,False
JGO MOLDE PLAST CUERNO OREJA UNICORNIO 3 pz,JGO MOLDE PLAST CUERNO OREJA UNICORNIO 3 pz,33.0,Moldes,Plasticos,TOL001011,4895217110859,48101817,True,False,False
BOLSA NATURAL 8X22,BOLSA NATURAL 8X22,120.0,Bolsas,Plasticos,32-B822125,7501092401285,24111503,True,False,False
COPLE STD DC1,COPLE STD DC1,10.0,Herramientas,Coples,DC-1,DC-1,48101817,True,False,False
ACOPLADOR PLAST PARA COMBINAR 3 COLORES,ACOPLADOR PLAST PARA COMBINAR 3 COLORES,23.0,Herramientas,Coples,TOL000858,4895217106906,48101817,True,False,False
JGO HERRAMIENTAS PARA MODELADO 14PZAS,JGO HERRAMIENTAS PARA MODELADO 14PZAS,39.0,Herramientas,Fondant,63-002,7501553630025,48101817,True,False,False
JGO HERRAMIENTAS MODELADO ESFERAS 4pz,JGO HERRAMIENTAS MODELADO ESFERAS 4pz,92.0,Herramientas,Fondant,TOL001029,4895217111528,48101817,True,False,False
JGO DE HERRAMIENTAS PARA MODELADO 8 PZAS,JGO DE HERRAMIENTAS PARA MODELADO 8 PZAS,73.0,Herramientas,Fondant,63-000,7501553630001,48101817,True,False,False
PUNTA DE AGUJA PARA TRAZAR 12 cm,PUNTA DE AGUJA PARA TRAZAR 12 cm,20.0,Herramientas,Utensilios,TOL000860,4895217106920,52151903,True,False,False
JGO PINCEL MGO MADERA VINO 18cm 6 pz,JGO PINCEL MGO MADERA VINO 18cm 6 pz,100.0,Herramientas,Pinceles,COT000416,4895217111313,48101817,True,False,False
JGO PINCEL MGO MADERA ROJO 18cm 6 pz,JGO PINCEL MGO MADERA ROJO 18cm 6 pz,82.0,Herramientas,Pinceles,COT000418,4895217111337,48101817,True,False,False
JGO PINCEL MGO MADERA AZUL 18cm 10 pz,JGO PINCEL MGO MADERA AZUL 18cm 10 pz,137.0,Herramientas,Pinceles,COT000419,4895217111344,48101817,True,False,False
REJILLA P/ INSERTO (20X25 cm),REJILLA P/ INSERTO (20X25 cm),100.0,Herramientas,Rejillas,PGW-810,812944006969,52151614,True,False,False
MOLDE PARA CHOCOLATE CALABAZA C/2,MOLDE PARA CHOCOLATE CALABAZA C/2,170.0,Moldes,Chocolate,070896159632,070896159632,52151600,True,False,False
MOLDES PARA CHOCOLATE CONCHAS DE MAR,MOLDES PARA CHOCOLATE CONCHAS DE MAR,52.0,Moldes,Chocolate,2115-1561,2115-1561,52151600,True,False,False
MOLDE P/CHOCOLATE PIRATAS,MOLDE P/CHOCOLATE PIRATAS,55.0,Moldes,Chocolate,2115-2111,2115-2111,52151600,True,False,False
CHOCO ADITIVO ENCO 120G,CHOCO ADITIVO ENCO 120G,85.0,Colorantes,Chocolate,7508304497654,7508304497654,50181709,True,False,False
CHOCO BLANCO 30.5% SICAO 1kg,CHOCO BLANCO 30.5% SICAO 1kg,460.0,Insumos,Chocolate,020842094005,020842094005,50161511,True,False,False
CHOCO AMARGO 70% SICAO 1kg,CHOCO AMARGO 70% SICAO 1kg,479.0,Insumos,Chocolate,020842092933,20842092933,50161511,True,False,False
CHOCO AMARGO 70% SICAO 500gr,CHOCO AMARGO 70% SICAO 500gr,240.0,Insumos,Chocolate,020842092932,020842092932,50161511,True,False,False
CHOCO SEMIAMARGO 52% SICAO 1kg,CHOCO SEMIAMARGO 52% SICAO 1kg,395.0,Insumos,Chocolate,020842093305,020842093305,50161511,True,False,False
CHOCO SEMIAMARGO 52% SICAO 500gr,CHOCO SEMIAMARGO 52% SICAO 500gr,210.0,Insumos,Chocolate,020842093306,020842093306,50161511,True,False,False
CHOCO S/AZUCAR PASTILLA SICAO 1kg,CHOCO S/AZUCAR PASTILLA SICAO 1kg,540.0,Insumos,Chocolate,20842109983,20842109983,50161511,True,False,False
CHISPAS HORNEABLES SICAO 1kg,CHISPAS HORNEABLES SICAO 1kg,210.0,Insumos,Chocolate,020842094487,020842094487,50161813,True,False,False
CHISPAS HORNEABLES SICAO 250gr,CHISPAS HORNEABLES SICAO 250gr,65.0,Insumos,Chocolate,20842094489,20842094489,50161511,True,False,False
COCOA EN POLVO SICAO 1kg,COCOA EN POLVO SICAO 1kg,320.0,Insumos,Cocoa,020842058311,020842058311,50161511,True,False,False
COBERTURA CHOCO BLANCO CUBETA SICAO 4kg,COBERTURA CHOCO BLANCO CUBETA SICAO 4kg,475.0,Insumos,Chocolate,20842111081,20842111061,50161511,True,False,False
COBERTURA CHOCO BLANCO SICAO 500gr,COBERTURA CHOCO BLANCO SICAO 500gr,65.0,Insumos,Chocolate,20842111082,20842111082,50161511,True,False,False
GRANILLO DE CHOCOLATE BLANCO SICAO 1kg,GRANILLO DE CHOCOLATE BLANCO SICAO 1kg,245.0,Insumos,Chocolate,20842093923,20842093923,50161511,True,False,False
GRANILLO DE CHOCOLATE BLANCO SICAO 100gr,GRANILLO DE CHOCOLATE BLANCO SICAO 100gr,35.0,Insumos,Chocolate,HG00923,HG00923,50161511,True,False,False
GRANILLO DE CHOCOLATE SEMIAMARGO SICAO 1kg,GRANILLO DE CHOCOLATE SEMIAMARGO SICAO 1kg,260.0,Insumos,Chocolate,20842093817,20842093817,50161511,True,False,False
GRANILLO DE CHOCOLATE SEMIAMARGO SICAO 100gr,GRANILLO DE CHOCOLATE SEMIAMARGO SICAO 100gr,30.0,Insumos,Chocolate,HG00817,HG00817,50161511,True,False,False
SUCEDANEO CHOCO LECHE CALLETS 10kg,SUCEDANEO CHOCO LECHE CALLETS 10kg,1380.0,Insumos,Chocolate,ISMEZ0002005,ISMEZ0002005,50161511,True,False,False
CHISPAS SEMIAMARGO SICAO 500gr,CHISPAS SEMIAMARGO SICAO 500gr,115.0,Insumos,Chocolate,020842094982,20842094982,50161511,True,False,False
CHISPAS BLANCO SICAO 500gr,CHISPAS BLANCO SICAO 500gr,115.0,Insumos,Chocolate,020842094753,020842094753,50161511,True,False,False
CHISPAS LECHE SICAO 500gr,CHISPAS LECHE SICAO 500gr,115.0,Insumos,Chocolate,ISMDR0002022,20842094913,50161511,True,False,False
SUCEDANEO SICAO SEMIAMARGO 250gr,SUCEDANEO SICAO SEMIAMARGO 250gr,40.0,Insumos,Chocolate,PHG000013,PHG000013,50161511,True,False,False
SUCEDANEO SICAO BLANCO 500gr,SUCEDANEO SICAO BLANCO 500gr,75.0,Insumos,Chocolate,PHG000014,PHG000014,50161511,True,False,False
SUCEDANEO SICAO BLANCO 250gr,SUCEDANEO SICAO BLANCO 250gr,40.0,Insumos,Chocolate,PHG000015,PHG000015,50161511,True,False,False
SUCEDANEO SICAO LECHE 500gr,SUCEDANEO SICAO LECHE 500gr,75.0,Insumos,Chocolate,PHG000001,PHG000001,50161511,True,False,False
BASTON CHOCO AMARGO 2kg SICAO,BASTON CHOCO AMARGO 2kg SICAO,735.0,Insumos,Chocolate,020842100560,20842099963,50161511,True,False,False
BASTON AMARGO SICAO 500gr,BASTON AMARGO SICAO 500gr,205.0,Insumos,Chocolate,PHG000016,PHG000016,50161511,True,False,False
BASTON AMARGO SICAO 250gr,BASTON AMARGO SICAO 250gr,115.0,Insumos,Chocolate,PHG000017,PHG000017,50161511,True,False,False
LOTUS BISCOFF CREMY 720gr,LOTUS BISCOFF CREMY 720gr,255.0,Insumos,Chocolate,5410126296938,5410126296938,50192400,True,False,False
LOTUS BISCOFF CREMY 400gr,LOTUS BISCOFF CREMY 400gr,220.0,Insumos,Chocolate,21788506959,5410126146950,50192400,True,False,False
LOTUS BISCOFF CRUNCHY 400gr,LOTUS BISCOFF CRUNCHY 400gr,220.0,Insumos,Chocolate,21788516941,5410126146943,50192400,True,False,False
MINI NUTELLA JARS,MINI NUTELLA JARS,50.0,Insumos,Chocolate,009800000753,009800000753,50192400,True,False,False
NUTELLA 1kg,NUTELLA 1kg,270.0,Insumos,Chocolate,8000500220535,8000500220535,50192400,True,False,False
NUTELLA 750gr,NUTELLA 750gr,175.0,Insumos,Chocolate,535620,789742897009,50192400,True,False,False
CREMA DE AVELLANAS CON CACAO KIRKLAND,CREMA DE AVELLANAS CON CACAO KIRKLAND,220.0,Insumos,Chocolate,096619331130,096619331130,50192400,True,False,False
CHISPAS SEMIAMARGO 16x0.5KG SICAO,CHISPAS SEMIAMARGO 16x0.5KG SICAO,1440.0,Insumos,Chocolate,ISDDR7002422,ISDDR7002422,50161511,True,False,False
SUCEDAN COBERTURA CHOCO SEMIAMARGO 10KG,SUCEDAN COBERTURA CHOCO SEMIAMARGO 10KG,1285.0,Insumos,Chocolate,ISDEZ7002405-,ISDEZ7002405-,50161511,True,False,False
SUCEDANEO SICAO BLANCO 10KG,SUCEDANEO SICAO BLANCO 10KG,1380.0,Insumos,Chocolate,ISWEZ2001902,ISWEZ2001902,50161511,True,False,False
CHISPAS HORNEABLES GLORIA ALPEZZI 1kg,CHISPAS HORNEABLES GLORIA ALPEZZI 1kg,230.0,Insumos,Chocolate,7331,7502265254165,50161813,True,False,False
CHISPAS HORNEABLES GLORIA ALPEZZI 500gr,CHISPAS HORNEABLES GLORIA ALPEZZI 500gr,140.0,Insumos,Chocolate,7502265254400,7502265254400,50161511,True,False,False
HOJUELA CHOCOLATE GLORIA ALPEZZI SEMIAMARGA 1kg,HOJUELA CHOCOLATE GLORIA ALPEZZI SEMIAMARGA 1kg,215.0,Insumos,Chocolate,7330,7502265254189,50192302,True,False,False
M&M MINI 1kg,M&M MINI 1kg,500.0,Insumos,Chocolate,PHG000018,PHG000018,50161813,True,False,False
M&M MINI 100gr,M&M MINI 100gr,55.0,Insumos,Chocolate,PHG000019,PHG000019,50161813,True,False,False
M&M MINI 50gr,M&M MINI 50gr,30.0,Insumos,Chocolate,PHG000020,PHG000020,50161813,True,False,False
CHOCO S/AZUCAR PASTILLA 10KG SICAO,CHOCO S/AZUCAR PASTILLA 10KG SICAO,5300.0,Insumos,Chocolate,1002084210998,1002084210998,50161511,True,False,False
